"name","mz","rt","S20","S30","S39","S49","S59","S69","S78","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S21","S22","S23","S24","S25","S26","S27","S28","S29","S31","S32","S33","S34","S35","S36","S37","S38","S40","S41","S42","S43","S44","S45","S46","S47","S48","S50","S51","S52","S53","S54","S55","S56","S57","S58","S60","S61","S62","S63","S64","S65","S66","S67","S68","S70","S71","S72","S73","S74","S75","S76","S77","S79","S80","S81","S82","S83","S84","S85","S86","S87","S1","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","QC1","QC2","QC3","QC4","QC5","QC6","QC7","QC8","QC9","QC10","QC11","QC12","QC13","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","QC22","QC23"
1158,182.05709,389.482,14796.33,11355.24,11845.88,13500.89,13008.59,13241.37,13077.25,12600.39,12164,12614.25,12671.01,12528.61,11934.56,17838.45,11307.58,12041.64,10959.27,4002.6,10090.57,9792.51,10712.98,9066.795,10505.7,12225.64,9834.616,24144.6,11205.6,3234.729,8862.577,3204.003,3484.613,3681.331,3062.035,3427.9,3539.207,3796.787,10386.89,26347.95,9608.845,3799.606,3708.731,3433.309,3636.842,3731.97,2335.035,5983.138,7870.626,6004.26,3504.85,4075.5,30896.26,4074.148,2094.11,4931.339,5171.842,4590.111,7905.589,5622.409,6239.064,8362.961,8034.685,5866.864,6270.413,6801.705,6981.966,7231.491,6601.148,7176.36,6831.471,8889.93,7238.031,7803.686,8004.477,8190.9,7739.164,8546.907,8514.438,8077.01,9367.732,9529.221,9538.162,8777.948,9602.465,9427.107,8615.622,8617.466,8348.61,11664.18,7472.794,8579.771,8898.759,8913.721,8924.735,8839.712,8944.154,9647.382,8958.553,9059.885,8033.704,8835.761,8273.737,8903.847,8673.801,8862.83,8620.332,8808.362,8559.856,9130.894,9539.465,8929.198,8997.736,8946.016,30830.03,10097.1,9570.852,10209.62,9455.057,9571.985,9744.872,9014.267,9382.302,9171.428,4102.453,8864.579,9410.24,9332.648,9013.92,9799.786,10163.28,9874.262,9994.65,10084.19,9624.477,9720.072,10751.12,9995.395,9816.026,9631.677,9949.358,9589.299,9139.646,9802.368,9705.156,9832.32,10130.57,10011.01,9197.776,10130.32,9816.327,9804.125,20675.95,9654.008,9717.097,9405.195,9537.14,13670.58,12501.18,10154.05,3009.258,1701.259,4152.285,3570.18,5691.025,32122.42,3481.191,7642.312,8834.238,8660.124,8290.516,3978.033,8973.479,9156.543,9534.676,9539.317,4228.224,9703.899,9187.635
1159,395.06573,478.648,2057.803,472.5394,1105.956,1125.052,1076.954,1352.854,1640.125,1514.04,1765.238,2275.107,2317.263,2909.645,3275.89,2038.303,1853.367,2673.227,2335.875,2926.807,3363.602,3461.578,2726.158,1372.063,3292.348,3867.121,2980.278,3082.154,2809.773,3233.725,3955.038,4136.736,4263.355,4363.329,4766.844,4403.234,4207.181,3809.68,4112.09,5761.865,5431.852,1805.807,4554.547,4975.796,4393.139,2763.826,4040.365,3462.957,3983.044,4305.607,3932.818,4084.8,3596.451,3524.007,5061.978,4550.626,4184.58,4124.325,1511.475,4160.073,4539.265,3951.161,3733.706,3812.306,3984.46,3229.807,3286.719,3345.6,3346.884,3092.653,2915.587,3542.34,2627.541,3176.507,2891.209,2881.2,924.7584,2566.455,2474.381,3057.454,2099.623,3241.114,2446.245,2118.724,2097.039,2215.04,2560.443,2666.173,3090.727,3777.791,4249.222,4230.852,4152.619,1158.404,4807.796,4657.868,3861.617,3666.481,3347.759,3370.151,3568.542,4020.707,3751.103,3656.587,3340.741,3534.195,3682.778,3103.731,3310.144,3402.162,3609.867,1088.62,3236.951,3456.765,4260.482,4070.31,4523.963,4204.004,3646.351,4334.23,3099.57,3361.297,3052.723,3028.365,3608.518,3469.634,3087.904,3256.553,1124.268,3453.612,4445.064,4227.971,4029.778,3176.167,3112.902,3073.839,2926.22,3112.702,3715.295,3036.185,3867.128,2920.024,2644.455,2707.232,2849.715,3046.439,1040.325,2954.905,2771.3,2699.814,2706.335,2587.815,3192.643,3261.358,3260.619,3676.792,2648.392,1733.734,2132.278,3282.122,4354.9,3890.051,4564.059,3805.016,4124.406,3640.234,3073.801,2444.022,2310.421,3989.845,3665.964,3069.797,3707.6,3157.106,3461.547,3013.453,2574.031,2896.02,2676.299
1160,432.22134,134,7920.95,8270.69,7959.496,8052.27,7394.535,7160.046,7489.689,13309.16,13472.39,7441.401,6744.867,7090.125,6509.994,2419.991,6378.755,6372.887,5982.856,6212.776,5764.195,5499.459,5465.717,4987.015,5125.573,5581.124,5013.33,2239.558,5325.528,5546.421,5928.738,5444.125,5303.144,5277.13,5310.757,4961.767,5277.933,5358.353,5271.81,2235.39,4769.525,5025.026,4795.718,4974.547,4946.468,5224.316,6591.833,6677.421,8092.11,6450.006,8706.914,6610.782,2330.145,7962.721,7533.38,6925.204,6938.197,6970.444,6664.608,6392.197,6608.203,6518.852,6609.768,6456.161,6267.121,6980.036,8799.507,6317.979,6437.627,6183.877,6127.737,6415.621,6620.636,6671.813,6484.072,6577.977,6542.404,6583.503,6257.703,6169.407,6623.115,6696.933,6629.04,6624.282,6456.11,6466.236,6278.824,5876.415,6151.604,1421.017,5984.94,5938.428,6114.876,6287.358,6477.408,6398.252,6197.826,7730.347,6555.434,6169.646,5967.547,5881.565,5653.531,5739.936,5796.47,6010.758,6079.029,6178.445,5876.599,5867.271,5728.388,5889.854,5949.216,5581.895,1245.579,5978.68,5994.162,5923.298,6104.207,6135.402,5936.193,5933.244,6214.25,5901.477,8371.559,5613.887,5936.792,5836.938,6156.671,5984.805,6237.14,6096.186,6064.771,5999.778,5908.956,6115.38,5935.081,6044.989,6003.855,6215.959,6174.371,6012.39,6026.77,10204.73,6022.08,5845.462,7293.796,6188.4,5887.757,6131.38,6235.751,6243.633,1086.587,6329.483,6062.88,5956.512,5134.697,7604.8,6399.174,5490.743,5273.757,6006.783,4948.433,6557.539,6759.347,1855.591,7404.57,6404.508,6222.511,5926.029,6316.997,6916.119,6154.743,5726.471,6017.23,5791,6963.892,6349.959,5995.94
1161,246.17027,330.019,538961.6,546355.4,545454.9,555261.3,558407.2,546936.3,548344.7,497597.6,503847.5,492293.9,473262.6,478529.2,486050.3,1430212,491113.3,461105.3,487630,496753.9,489616.1,477476.8,490075.3,460143.7,461531.3,457557.2,471975.2,1351559,460625.5,456391.9,451675.8,464336.8,458829.6,440977.4,462639.6,449811.2,431524.1,470516.5,431188.3,1223148,418285,437871.9,431807.3,440135.5,443130.2,446843.9,506432.7,487446.5,496047.9,488226.1,472184.1,471827.4,1428721,448155.9,486700.2,480562.2,476671.5,459863.5,478147.9,460697.2,455118.9,465285.3,443250,446758.4,447414,450364.1,466420.5,464759.6,460377.5,459277.6,472440.1,467222.4,494596.6,488339.9,477816.3,477855.7,495954.3,472475.1,502143.3,501446.8,530563.6,527216.5,524249.7,495039,504264,512972.6,452752.2,460258.7,465248.5,1183056,435440.3,467959.2,478335.5,481620.6,453596.9,462734,469946.4,519633.9,482682.9,478350.8,459066.4,454258.3,459390.4,450302.8,458308.5,459961.2,455552,450098,443242,437731.4,441229.2,440176.9,452204.9,455531.2,1110170,449977.2,443647.3,449677.8,473826.6,464873.3,492725.3,479901.9,472105.4,481510.1,451771.5,448860,457566.8,430475.1,460404.4,476199.8,487451.5,491904.8,495808.5,483985.5,482281.7,503196.1,501841.9,491221.1,492679.8,496661.8,494489.9,497261.9,468601.7,468934.9,481906.5,481237,495173.6,505742.4,502494.7,516147.5,505673.9,522418.5,944251.8,522062,503056.8,495392,1491778,526982.1,465552.3,478164.2,451975.4,480777.8,420941.4,451822.6,471044.7,1390879,509235.9,486074.1,518458.9,489589.5,455154.7,457141.4,472299.8,459505.1,442532.2,490322.9,482112,495768,509367
1162,139.04949,202.672,12576.65,2734.243,12823.44,11910.1,12008.82,12599.74,12036.13,12045.62,12781.5,11968.77,12277.79,12309.26,11644.31,8141.876,11748.65,11433.57,11706.4,13384.21,11394.36,11443.17,11894.57,11799.9,11008.01,11205.78,11435.07,8524.275,11203.78,11012.7,10767.56,11035.94,11311.3,9511.073,11296.76,11063.25,11840.62,11981.38,11914.52,10682.72,11045.45,11105.45,10826.65,10836.62,10927.8,10947.83,11874.9,11839.16,9992.08,11933.9,11799.73,11369.41,10780.26,11677.48,7173.734,11726.77,10473.15,11492.73,11730.72,11497.19,11654.95,11482.59,11635.32,11521.32,11056.36,12230.36,6413.185,11560.74,7222.689,11613.58,11407.11,11362.8,12161.65,12660.49,12072.05,12366.62,12097.43,11940.57,11364.37,11432.19,12482.08,12505.22,12419.07,11924.1,11687.74,12060.15,11516.6,10945.91,11564.03,12435.37,11403.56,11305.78,11754.66,11828.2,11046.31,11577.1,10971.28,11840.57,11935.27,11641.14,11065.09,11139.32,11182.94,11069.14,11145.31,11090.37,11127.23,11056.37,10944.67,11223.44,11408.46,11127.46,10831.88,10899.1,11811.86,11183.81,10929.85,11236.88,11145.16,11100.32,10840.4,11379.04,11014.53,11611.3,13697.76,11183.06,10885.94,10810.45,10979.36,10981.08,10896.63,10938.9,10886.96,11104.42,11177.82,11053.23,11174.57,2732.494,11025.88,11088.05,11057.48,10756.14,11249.15,11016.8,9304.047,11211.53,11120.48,10989.64,11109.35,10817.63,11017.7,11133.08,11479.46,10965.76,10926.58,11063.95,12597.42,12107.63,11790.38,11349.8,11458,14143.47,10684.08,11455.29,11552.16,11650.23,15307.45,11534.72,12391.69,11164.67,10958.07,13762.95,11347.52,10861.66,11118.15,11108.96,14005.18,11220.03,10791.13
1163,385.1458,185.764,5656.333,12894.73,10241.23,11866.11,9784.749,9497.003,5801.714,4930.434,5309.275,8680.579,8642.847,4904.587,4998.062,1527.468,8140.053,8416.251,7926.242,5659.803,4732.301,4415.722,7901.748,7323.174,7280.023,7770.678,7923.263,1385.9,6670.312,7087.5,7084.77,7117.748,7806.897,6716.313,7935.991,7788.222,7055.172,7636.026,6632.16,1281.849,6505.676,6685.863,6538.567,7896.18,7211.691,6627.928,9732.476,8651.135,9433.791,9324.361,8362.883,7898.614,1758.441,8404.237,9186.562,8986.926,8841.386,8883.896,7905.971,8514.409,8517.498,8949.299,8295.995,9187.338,7983.378,9182.619,8487.015,8598.059,8319.233,8601.256,9122.71,8821.833,9060.605,8810.915,7878.418,7707.595,8682.96,8690.411,9508.841,8624.603,9654.885,9100.508,9558.129,9274.039,9174.199,9256.427,8712.898,8056.837,8010.04,1822.537,7769.621,8434.57,7985.895,8472.485,8782.522,7736.819,8167.85,8579.305,8128.513,8063.622,7956.503,7732.063,7371.55,7728.161,7418.581,7467.926,6758.246,6745.113,6673.979,6553.43,6212.823,6154.946,7683.615,7619.12,1926.586,6944.776,7622.361,7313.73,7543.767,7567.306,6885.827,6616.126,7368.239,6948.829,7532.369,6818.581,6951.545,6864.894,6389.422,7571.529,7300.463,7274.596,7605.884,7320.067,7507.738,7702.65,7097.093,7450.202,7367.993,7686.183,7364.5,6978.003,7066.8,6967.45,6913.849,6862.706,6785.773,7032.245,7396.452,7035.103,7492.742,7478.438,2342.7,7491.482,7860.55,7646.713,2404.475,8372.148,4481.757,7592.5,8400.024,8902.501,6868.059,8426.219,8661.101,1465.216,10335.17,8569.004,8924.073,8262.907,7124.173,7895.637,18395.39,6901.458,6302.611,7642.166,7589.582,7078.48,7657.764
1164,650.87874,663.297,4981.427,18152.76,24146.71,2259.067,18403.34,19192.26,19454.68,1553.306,23233.68,23365.31,5377.403,22124.32,22497.79,6333.242,6591.153,3366.679,20887.32,3179.359,16417.98,17546.71,17149.62,6068.346,16564.01,3139.918,17319.81,5875.219,15766.11,5462.216,1597.715,16411.4,13787.26,2360.237,14887.16,3434.303,4981.833,16306.29,2700.383,14115.08,2146.412,1481.76,14502.44,13850.85,10986.34,1652.4,1138.78,1618.775,10961.18,14221.98,2685.018,1630.717,2338.56,1847.64,11874.45,1963.249,12350.88,2505.861,2225.279,2153.611,4526.218,11893.35,2140.098,4237.884,4614.125,2169.659,2029.286,11830.52,1421.606,12715.86,3916.239,10164.9,4831.5,13156.8,10970.74,1427.545,4312.44,4215.451,1842.349,10717.31,4533.137,4361.7,2437.006,4056.251,12248.7,12346.47,11869.37,2513.814,934.2105,12584.06,11047.92,4224.949,12433.35,12856.16,11757.79,11569.07,12716.22,12726.06,10579.45,12051.61,1756.73,11554.54,11417.62,11037.61,10634.98,11279.63,11394.88,1840.239,1623.727,11135.75,1238.117,11159.78,11421.44,11231.68,10891.82,2365.965,3287.791,9682.937,10650.06,10739.62,3160.934,8145.102,2292.819,9195.597,8835.384,10464.48,9102.707,7487.792,8952.277,7528.363,1288.715,7105.868,9208.229,8821.558,8823.026,1385.104,9694.119,2261.924,10334.28,1805.054,9765.646,9693.457,8715.845,7191.553,9377.372,3549.374,9252.823,9349.054,8751.066,9432.115,9236.704,2261.559,8619.787,8465.717,2199.177,3240.538,25053.75,17398.72,5974.045,18743.71,16118.32,15790.74,2097.641,2560.25,2266.624,2080.331,13955.88,12460.06,12094.18,11573.75,11547.16,2272.1,5229.26,7431.911,1232.142,9585.452,1792.899,9302.302,1593.161
1165,658.06594,340.332,38513.91,46792.8,46380.87,45705.85,25256.57,30529.58,47170.98,46400.05,46957.41,47366.05,48015.53,29522.09,47818.3,17614.87,48456.75,47286.64,46787.85,46077.54,46415.88,47391.39,33454.34,45383.52,44721.87,46052.17,44867.07,15652.98,30733.6,47905.43,26085.07,49472.75,48826.81,24810.1,51096.14,49814.31,52505.55,53524.71,52353.02,18833.63,49440.74,50539.48,49106.96,31270.06,50478.82,49809.63,52223.28,51881.29,52128.2,37985.71,53356.8,28595.2,22005.37,52953.34,27976.08,54639.22,54455.15,54617.45,54920.01,54127.84,54845.57,54820.96,53697,53065.91,53165.69,28617.1,54650.14,31405.39,36131.89,51748.79,49999.34,30005.36,56695.67,56105.38,38718.07,26132.73,54130.19,31453.48,53098.57,41083.99,54120.48,36322.71,52642.45,25044.29,51047.87,23499.3,46527.1,20467.29,49708.09,22551.19,49853.76,28374.18,50431.38,52200.7,53105.21,52747.01,33902.91,54648.38,53292.21,31452.53,30308.8,51083.82,51903.89,51451.51,41175.52,41549.63,52287.13,27467.29,40670.49,52098.68,52236.83,44528.29,52656.48,42349.76,13215.82,30996.78,52322.72,34685.43,53989.03,54252.07,51980.63,29537.49,52811.89,24968.61,27816.65,22855.06,24866.65,52442.46,36919.22,53774.95,55075.53,26151.34,36870.59,28562.28,33392.15,55100.41,32395.78,25799.99,56049.86,25689.51,25684.73,56648.36,54898.24,24926.97,42404.97,39650.47,40848.69,57464.62,35660.75,30174.21,58437.5,39450.95,58341.39,41386.31,24414.23,57729.07,45949.1,38905.94,47866.5,25297.12,47103.54,37521.07,51474.72,51582.56,54691.63,49368.14,37586.28,51677.41,51631.57,26016.82,51700.8,29703.42,54027.43,31428.16,52145.37,21783.41,43694.56,58159.76,27141.77
1166,627.19985,826.906,9357.533,8476.115,9341.011,8359.218,8396.173,7563.384,9354.184,8972.786,8608.802,7842.799,7922.149,7547.851,7297.834,8565.013,7129.292,7075.653,7345.902,6187.085,7160.512,6391.577,7546.301,6919.378,6793.879,7041.483,7403.814,6990.427,7629.892,6936.98,6905.182,7659.389,7621.58,7780.139,7432.373,7323.628,6984.343,7181.117,6501.566,6757.528,6929.666,6534.54,6452.38,7155.004,7054.229,6289.073,7780.4,8366.121,7881.899,7878.487,8589.257,8573.889,8859.186,8698.921,8166.355,9540.574,10458.22,8708.715,7640.756,8979.408,8053.104,8236.603,8560.24,7824.96,8478.662,8457.291,8145.89,7738.03,7619.453,7739.678,7339.52,7825.965,7912.441,8049.589,8415.485,8194.078,8170.581,7721.585,7953.692,7933.063,8100.092,8923.767,7892.533,7786.741,8209.503,7718.151,7436.018,7928.712,8576.644,7566.251,7613.348,7540.519,8899.147,9178.191,9056.714,8500.022,8322.443,7931.052,7606.679,8527.597,8984.173,7562.901,7858.119,10554.86,8743.667,7683.284,7532.302,7704.31,7675.361,8260.299,7600.759,9883.361,7806.407,7566.956,8002.767,7663.864,7846.812,8077.612,8116.031,7965.157,7449.619,8142.351,7604.826,7238.102,7304.404,7344.354,7374.781,7254.271,8191.587,8472.672,10480.63,8048.265,8783.576,7275.28,7755.167,7502.845,7778.845,7331.334,7868.676,7655.779,9216.424,7787.822,7490.368,7817.945,8507.036,7709.777,7769.556,7471.904,7496.541,7576.41,7859.628,7730.92,7827.398,7713.019,7906.266,8339.401,8072.58,7757.699,7838.067,7258.902,7440.916,6606.293,6571.647,8410.16,8098.629,8981.325,8032.307,7992.303,7792.273,7680.058,7346.805,7125.272,7857.444,7984.053,8666.39,7838.82,6889.664,7652.73,7679.448
1167,253.14316,87.283,18987.08,20220.62,19294.27,20467.59,19267.89,19820.72,20154.26,17496.63,18385.49,16846.72,16808.63,17377.57,16986.78,11516.77,16798.58,15383.23,16273.13,16531.79,16271.49,15500.61,15594.48,21575.48,15343.51,16257.58,14826.67,9785.766,14888.06,20771.54,20162.76,14880.48,15033.67,15203.56,20137.36,20201.95,20118.19,20524.25,14900.28,8946.591,18862.85,19012.86,14003.51,19645.49,19937.03,14010.44,17481.91,16428.54,17183.89,16393.17,16900.8,15964.48,10249.81,16483.53,17677.18,16550.13,19576.47,16814.97,21833.34,16451.88,17309.93,16105.1,21985.81,21787.61,16744.18,18910.61,18381.07,23782.63,17978.39,18060.97,18277.81,17483.67,18972.69,22729.33,19075.39,18921,23196.5,18777.83,18460.24,18118.25,18655.19,19943.65,18711.02,18197.4,21962.74,18737.01,18583.19,22240.3,23810.98,9200.4,22135.86,17271.92,19058.39,23562.16,17581.93,19336.23,17740.5,18196.41,18861.58,23003.04,16795.36,17259.4,17347.93,16748.21,17505.16,17403.29,18063.73,18187.83,22767.06,22625.57,16935.84,18392.09,17122.15,17755.76,11456.04,16806.24,16304.48,16555.23,18607.42,17163.87,16912.35,16612.13,16651.24,17649.71,18390.57,17732.13,17511.32,17694.24,17551.48,17990.45,17303.53,17627.19,16785.78,16932.13,17053.09,16885.77,17250.01,17441.32,16684.31,16570.5,16879.42,16961.88,16568.4,16477.37,16341.94,16187.03,16309.56,16300.44,15813.32,16526.31,16228.18,16261.27,10222.43,15690.29,15931.37,15712.7,12752.41,18308.85,16391.14,20610.34,15263.98,15945.86,13873.06,17023.26,17283.22,10323.58,22180.59,23226.8,24508.54,19100.1,17326.56,18254.8,21685.96,17294.89,17493.23,17170.34,17097.14,16103.71,16063.53
1168,746.56152,1.274,1219.436,1249.649,17669.93,1266.643,3663.957,1210.048,3982.923,9021.7,1525.111,1181.494,1169.505,1616.247,1628.021,1535.831,1606.739,1560.722,28404.97,2523.71,1563.609,1158.51,2270.794,1512.32,1474.109,2343.546,1516.964,14825.28,2221.469,2437.185,15104.34,2509.774,2285.374,2411.599,17317.28,11731.11,1514.048,2398.335,1615.968,2272.788,10989.04,2543.252,13436.63,2251.407,1494.827,1463.717,14928.63,1430.763,15420.74,2119.543,24519.85,10789.42,27259.66,2454.529,2405.74,1468.273,29734.77,24439.66,26105.82,10361.81,4595.213,12756.35,1464.04,8183.745,1360.523,2335.765,2383.981,11558.78,1395.074,1350.549,12685.24,12910.52,1399.174,1500.641,1445.141,2228.004,1384.717,1416.099,7419.563,1985.823,1324.71,2308.757,10373.69,1325.52,1360.89,2309.004,14338.46,1261.638,1337.765,2213.64,9798.358,12732.74,1352.531,2015.616,1345.092,1403.233,1424.204,2179.854,2236.101,2141.041,21544.13,1222.347,21017.66,23531.63,15393.77,2086.869,1308.345,1294.627,2114.698,1302.622,5526.973,1314.332,2099.194,1265.331,1292.751,12351.36,2037.228,1381.963,1347.977,26095.62,1258.528,1241.28,9325.44,11268.47,14473.12,12408.8,8528.942,1230.43,14383,23140.69,1292.303,1231.981,9399.666,26201.16,25155.11,26133.29,1224.04,1170.875,1188.54,13093.35,1262.144,21991.45,23115.26,10318.79,14549.79,1150.226,1158.72,1201.027,25341.54,13649.74,22528.98,8218.325,1158.554,5197.26,10374.77,1164.236,1615.055,3811.275,1605.987,16478,13978.43,2517.883,1497.6,1469.672,1434.351,2070.791,1570.287,13720.48,1024.613,1310.737,2034.997,1430,8707.297,1290.127,1191.311,1232.112,1348.29,1195.374,1192.347
1169,342.22628,281.653,10055.74,12130.1,10680.9,4634.062,10318.29,4524.386,10555.07,4275.17,4257.29,4195.015,9362.334,4098.12,4032.122,9411.45,9719.013,3849.061,4048.279,10527.68,3957.637,8951.112,10592.23,3797.093,3830.995,3843.646,9315.022,8522.444,7835.581,9074.279,10105.75,3823.45,8509.165,3555.256,8753.119,10760.65,3590.758,4041.021,9354.513,8866.671,3494.595,3780.25,8052.35,3626.089,9853.766,3689.977,11492.78,4150.4,4047.337,9737.649,4149.365,3779.802,9800.182,8674.826,3924.358,4104.747,3992.629,4086.06,10394.38,3986.724,9125.341,10731.24,3854.351,3689.568,3800.535,3607.842,9718.784,3722.542,8080.18,10602.59,3474.03,3740.308,9156.011,7695.178,3603.881,3480.021,3636.003,3538.514,8370.833,9743.447,8949.716,3645.785,8691.621,3509.271,10036.68,3429.918,7375.149,8785.806,8922.141,7775.397,3383.434,3264.47,3463.144,3558.513,9207.834,3405.558,3588.667,9165.35,3626.584,8763.164,3298.458,3275.408,3106.619,3128.615,3168.665,7782.783,7755.784,8586.513,2773.272,8149.843,8679.683,7248.969,7799.83,3154.335,8694.613,3267.515,7982.763,7656.597,7160.741,8068.212,9309.403,8081.294,7409.777,7847.234,8766.693,6805.693,6864.89,6549.819,7303.875,6809.987,6733.222,8067.24,8182.562,7753.861,8356.067,7619.393,7592.639,8359.367,8633.089,8412.143,8318.326,7047.478,6932.473,6859.12,6368.884,7222.453,6550.245,8822.267,8282.823,9665.474,8390.733,8419.118,8902.485,7538.709,8605.941,7340.18,10732.24,4234.86,3976.96,9712.996,3560.592,10859.31,3818.027,4014.187,9308.035,10038.22,9716.122,8847.669,3403.334,9153.27,8916.984,9362.846,18122.37,9070.724,6784.132,8379.721,8709.414,7109.197,8696.045
1170,1022.99914,724.2,330.8057,336.227,375.2889,384.5275,395.4184,443.7478,450.2328,559.9143,552.7301,763.4674,958.3094,736.9054,822.5345,1956.244,1261.637,1940.55,1480.643,2044.042,1828.216,2372.317,2303.208,3052.185,3245.393,3104.653,3746.148,10125.94,9710.806,3467.721,10125.4,5104.823,4312.795,3473.488,6774.832,5612.605,4117.802,4161.476,4284.082,4754.785,11265.93,5712.035,10733.54,4480.867,4428.939,9221.378,11037.37,11076.08,4842.872,10460.52,4371.267,4252.389,5022.035,4292.073,4505.525,4182.673,10614.17,5237.701,4441.323,9452.523,5228.611,3962.571,4337.355,11302.92,10207.41,11656.18,10925.25,10402.92,11072.09,10454.88,4125.226,10826.59,3636.663,4273.618,4067.49,3513.807,11023.17,3877.53,3721.263,3546.036,3321.833,3751.151,4169.606,3720.344,3277.781,3199.879,10036.87,3636.74,3752.533,4346.871,10444.58,3947.452,4358.573,5283.563,4108.65,4174.25,4218.301,11097.29,9465.3,3905.074,4601.867,10239.38,4627.935,3344.869,3955.77,3725.037,3743.125,3794.927,3922.424,3799.55,3965.573,3182.32,11266.56,10089.34,3718.783,3688.73,6370.14,3786.948,3415.845,10096.65,3947.893,3634.412,9641.069,9472.542,5481.409,9676.305,3533.261,5725.75,5895.135,6010.838,5632.581,3235.669,9729.259,5894.316,5879.576,9543.027,9744.703,5738.745,5886.665,9552.753,5513.319,5701.813,4493.321,5140.219,5426.881,4925.632,4558.349,4591.177,5058.874,5007.446,4311.055,4333.159,5415.777,4753,4697.555,3786.935,323.1561,537.4075,1242.87,2562.65,4470.37,10178.47,11062.14,10703.7,11569.04,5538.13,11937.48,10664.68,3650.018,4566.945,9883.733,10631.96,3600.446,9497.499,3505.47,5486.283,4206.145,4578.22,4518.925
1171,172.10797,876.905,178149.4,161953.9,98396.09,83461.32,57891.1,164833.3,127959.3,163206.9,176442.7,152738.2,43016.3,154125.5,158787.1,78181.33,74301.98,138059.5,47308.95,145508.5,149002.2,144404.1,43848.18,148577.2,150575.5,149303.7,150576.2,29350.3,55775.39,36416.08,168841.4,158820.2,151731.9,148044.7,39707.44,54576.87,82043.36,138778.3,90388.38,141452.1,143541.1,52176.98,138934.4,141283.4,49793.68,143681,153233.9,70934.29,163589.5,90366.33,150887.3,151465.6,56577.1,165956.2,151808.6,149477.5,57826.71,152376.6,43137.84,148639.9,147869.7,88436.63,142542.3,44739.01,140027.5,85478.11,41801.27,146473.8,44202.24,148473.9,151192.3,37883.77,51941.66,56226.63,84438.84,71447.28,39947.04,151073.6,150686.5,50434.64,145773.6,151644.2,42822.92,144662.2,153838.5,149271,32712.34,154635.1,21316.66,135475.3,142735.2,151031.6,146976.3,164663.2,157489.5,147111.6,118067.2,66308.58,139302.4,53764.9,42704.51,26862.74,44560.89,144328,39252.5,150471.9,150633.3,144837.5,143164.9,133410.7,137312.9,64350.08,34769.5,35808.06,68081.2,25680.86,145069.6,142066.4,139339.6,139450.7,144624.1,131872.6,29504.81,39860.56,68544.64,46797.37,27805.38,53272.8,34201.95,133665.2,139525.4,133837.7,40280.11,126305,35840.25,31261.22,129996.4,28286,130834.4,13206.31,41076.65,137152.1,144086.3,20200.94,80178.7,127370.1,142489.5,51917.33,134357.2,63208.27,131945.4,132214.9,128432.1,42215.61,55234.26,134956.8,115177.4,26980.51,57710.88,53855.59,93473.6,93627.02,44372.92,83333.38,43494.68,158255.2,55400.13,58724.53,143912.5,146705.7,138073,137783.8,48927.69,131612.9,133015.5,128712.2,32138.16,135606.3,27713.34
